0.291,6,9,28188.8
0.291,6,9,103868
0.291,6,9,35435.4
0.291,6,9,72581.7
0.291,6,9,20422.9
0.291,6,9,156622
0.291,6,9,173196
0.291,6,9,33434.1
0.291,6,9,377681
0.291,6,9,85869.9
0.291,6,9,89099.8
0.291,6,9,69007.2
0.291,6,9,127539
0.291,6,9,55135.4
0.291,6,9,2181.81
0.291,6,9,123246
0.291,6,9,74842.1
0.291,6,9,90602.9
0.291,6,9,102478
0.291,6,9,83751
0.291,6,9,21114.8
0.291,6,9,29149.6
0.291,6,9,125635
0.291,6,9,32908.1
0.291,6,9,61966.6
0.291,6,9,45088.7
0.291,6,9,158091
0.291,6,9,26948.3
0.291,6,9,77930.9
0.291,6,9,9072.68
0.291,6,9,24950.2
0.291,6,9,35884.4
0.291,6,9,90900.3
0.291,6,9,60350.6
0.291,6,9,81776.2
0.291,6,9,20841.3
0.291,6,9,163174
0.291,6,9,19509.8
0.291,6,9,51964.4
0.291,6,9,248818
0.291,6,9,30103.9
0.291,6,9,28781
0.291,6,9,33177
0.291,6,9,32096
0.291,6,9,29772.6
0.291,6,9,13011
0.291,6,9,68006.7
0.291,6,9,97681.4
0.291,6,9,108703
0.291,6,9,25456.5
0.291,6,9,64875.5
0.291,6,9,135407
0.291,6,9,91626.1
0.291,6,9,88786
0.291,6,9,9941.6
0.291,6,9,51041.4
0.291,6,9,22983.5
0.291,6,9,38046.7
0.291,6,9,31119.4
0.291,6,9,87565.1
0.291,6,9,8500.94
0.291,6,9,98797.9
0.291,6,9,93010.6
0.291,6,9,68025.5
0.291,6,9,477029
0.291,6,9,14454.7
0.291,6,9,23674.5
0.291,6,9,50046.3
0.291,6,9,37506.5
0.291,6,9,14533.2
0.291,6,9,12638.6
0.291,6,9,46812.8
0.291,6,9,54123.7
0.291,6,9,93338.8
0.291,6,9,45001.7
0.291,6,9,7582.44
0.291,6,9,43231
0.291,6,9,99480.7
0.291,6,9,8360.64
0.291,6,9,66799.6
0.291,6,9,377828
0.291,6,9,81829.9
0.291,6,9,95061.9
0.291,6,9,220575
0.291,6,9,225591
0.291,6,9,79456.4
0.291,6,9,21099.6
0.291,6,9,100554
0.291,6,9,99679.9
0.291,6,9,406124
0.291,6,9,83665.9
0.291,6,9,63330.4
0.291,6,9,213930
0.291,6,9,36772.2
0.291,6,9,29121.7
0.291,6,9,197796
0.291,6,9,218610
0.291,6,9,114619
0.291,6,9,19001.3
0.291,6,9,87422.1
0.291,6,9,45066.8
0.291,6,9,165893
0.291,6,9,132722
0.291,6,9,276464
0.291,6,9,27738.9
0.291,6,9,46357.9
0.291,6,9,109854
0.291,6,9,56826.8
0.291,6,9,100579
0.291,6,9,30034.5
0.291,6,9,16319.8
0.291,6,9,55343.9
0.291,6,9,33842.2
0.291,6,9,123645
0.291,6,9,155073
0.291,6,9,26723
0.291,6,9,127842
0.291,6,9,22636.3
0.291,6,9,21904.6
0.291,6,9,74051
0.291,6,9,40222
0.291,6,9,14968.1
0.291,6,9,18510.4
0.291,6,9,130942
0.291,6,9,129627
0.291,6,9,14358.6
0.291,6,9,12313.6
0.291,6,9,11422.8
0.291,6,9,15593.8
0.291,6,9,83331.4
0.291,6,9,8430.37
0.291,6,9,143257
0.291,6,9,22661.1
0.291,6,9,34291.7
0.291,6,9,55209.2
0.291,6,9,60160.1
0.291,6,9,112462
0.291,6,9,15404.7
0.291,6,9,50234.5
0.291,6,9,61882.1
0.291,6,9,66960.1
0.291,6,9,238826
0.291,6,9,55779.6
0.291,6,9,34379.8
0.291,6,9,32484.9
0.291,6,9,35272
0.291,6,9,5719.45
0.291,6,9,121670
0.291,6,9,93895.7
0.291,6,9,147728
0.291,6,9,56828.4
0.291,6,9,114296
0.291,6,9,122717
0.291,6,9,50732
0.291,6,9,184045
0.291,6,9,11329.9
0.291,6,9,22364.5
0.291,6,9,161703
0.291,6,9,42059.3
0.291,6,9,170049
0.291,6,9,26149.5
0.291,6,9,276633
0.291,6,9,208365
0.291,6,9,188107
0.291,6,9,147663
0.291,6,9,142934
0.291,6,9,100402
0.291,6,9,41704.5
0.291,6,9,76227
0.291,6,9,56559.7
0.291,6,9,40817.8
0.291,6,9,93973.3
0.291,6,9,124024
0.291,6,9,34989
0.291,6,9,28509.7
0.291,6,9,125608
0.291,6,9,18625.9
0.291,6,9,242165
0.291,6,9,35470.8
0.291,6,9,142092
0.291,6,9,29587.7
0.291,6,9,135848
0.291,6,9,268508
0.291,6,9,55945.8
0.291,6,9,18060.3
0.291,6,9,90123.1
0.291,6,9,120433
0.291,6,9,266383
0.291,6,9,29607
0.291,6,9,109906
0.291,6,9,129411
0.291,6,9,88021.9
0.291,6,9,27652.6
0.291,6,9,41218.1
0.291,6,9,31565.8
0.291,6,9,179670
0.291,6,9,74139.9
0.291,6,9,25031.8
0.291,6,9,43170.2
0.291,6,9,194591
0.291,6,9,108437
0.291,6,9,170599
0.291,6,9,134065
0.291,6,9,69089.2
0.291,6,9,25177.9
0.291,6,9,29442.8
0.291,6,9,14418.1
0.291,6,9,33788.6
0.291,6,9,29510.4
0.291,6,9,205978
0.291,6,9,35408.1
0.291,6,9,12073.2
0.291,6,9,184800
0.291,6,9,80877.9
0.291,6,9,167516
0.291,6,9,107528
0.291,6,9,98848.3
0.291,6,9,161504
0.291,6,9,114792
0.291,6,9,28622.7
0.291,6,9,87466.2
0.291,6,9,119332
0.291,6,9,53477.3
0.291,6,9,27139.1
0.291,6,9,229269
0.291,6,9,133633
0.291,6,9,107557
0.291,6,9,26523.8
0.291,6,9,127474
0.291,6,9,3655.4
0.291,6,9,7527.12
0.291,6,9,197928
0.291,6,9,155548
0.291,6,9,68350.8
0.291,6,9,64543.7
0.291,6,9,488605
0.291,6,9,24682.4
0.291,6,9,670036
0.291,6,9,11251.2
0.291,6,9,345621
0.291,6,9,68791.5
0.291,6,9,21746.7
0.291,6,9,82094.7
0.291,6,9,8672.03
0.291,6,9,7656.65
0.291,6,9,5942.04
0.291,6,9,146045
0.291,6,9,8120.59
0.291,6,9,10721.4
0.291,6,9,6479.72
0.291,6,9,101801
0.291,6,9,16242.5
0.291,6,9,34763.3
0.291,6,9,32588.4
0.291,6,9,180279
0.291,6,9,137936
0.291,6,9,38548
0.291,6,9,28909.9
0.291,6,9,99689.5
0.291,6,9,106893
0.291,6,9,127987
0.291,6,9,141478
0.291,6,9,261398
0.291,6,9,117503
0.291,6,9,119828
0.291,6,9,91285.8
0.291,6,9,25841.4
0.291,6,9,166884
0.291,6,9,43152.7
0.291,6,9,373166
0.291,6,9,197153
0.291,6,9,16331.8
0.291,6,9,33326.2
0.291,6,9,440456
0.291,6,9,56607.6
0.291,6,9,114154
0.291,6,9,73737.9
0.291,6,9,46850.7
0.291,6,9,28715.2
0.291,6,9,288479
0.291,6,9,102145
0.291,6,9,139748
0.291,6,9,12801.9
0.291,6,9,195059
0.291,6,9,87083.3
0.291,6,9,881.894
0.291,6,9,33044.7
0.291,6,9,61935.9
0.291,6,9,162545
0.291,6,9,63418.4
0.291,6,9,80870.5
0.291,6,9,47350
0.291,6,9,52611.7
0.291,6,9,17844.9
0.291,6,9,92132.1
0.291,6,9,78150.2
0.291,6,9,389181
0.291,6,9,15491.3
0.291,6,9,51927.1
0.291,6,9,19003.3
0.291,6,9,49616.4
0.291,6,9,20569.1
0.291,6,9,39158.6
0.291,6,9,138269
0.291,6,9,17464.3
0.291,6,9,14016
0.291,6,9,24588.1
0.291,6,9,170850
0.291,6,9,22719.3
0.291,6,9,318786
0.291,6,9,355035
0.291,6,9,78640.3
0.291,6,9,137750
0.291,6,9,10894.8
0.291,6,9,87814.2
0.291,6,9,94289.8
0.291,6,9,129954
0.291,6,9,71539.9
0.291,6,9,2518.4
0.291,6,9,217402
0.291,6,9,75402
0.291,6,9,45336.3
0.291,6,9,25038.1
0.291,6,9,80266.3
0.291,6,9,98494.2
0.291,6,9,31496.4
0.291,6,9,262816
0.291,6,9,391655
0.291,6,9,106825
0.291,6,9,50088
0.291,6,9,46009.5
0.291,6,9,444697
0.291,6,9,31667.9
0.291,6,9,72064.2
0.291,6,9,19737.8
0.291,6,9,9611.22
0.291,6,9,88770.5
0.291,6,9,263573
0.291,6,9,56473.6
0.291,6,9,1388.03
0.291,6,9,55913.8
0.291,6,9,12901.1
0.291,6,9,161728
0.291,6,9,47441.6
0.291,6,9,144330
0.291,6,9,72830.5
0.291,6,9,42048.9
0.291,6,9,88370.7
0.291,6,9,227764
0.291,6,9,15107.4
0.291,6,9,2973.65
0.291,6,9,119772
0.291,6,9,74804
0.291,6,9,127142
0.291,6,9,51822.1
0.291,6,9,10396.6
0.291,6,9,60435.2
0.291,6,9,116743
0.291,6,9,340971
0.291,6,9,7188.38
0.291,6,9,54664.6
0.291,6,9,187872
0.291,6,9,104570
0.291,6,9,64710.2
0.291,6,9,135428
0.291,6,9,11098.1
0.291,6,9,98364.3
0.291,6,9,46000.7
0.291,6,9,14615.1
0.291,6,9,32874.9
0.291,6,9,78730.9
0.291,6,9,41952.6
0.291,6,9,115132
0.291,6,9,172234
0.291,6,9,131426
0.291,6,9,16465.5
0.291,6,9,20782.3
0.291,6,9,28467.1
0.291,6,9,17915.4
0.291,6,9,122175
0.291,6,9,76331.4
0.291,6,9,86929.2
0.291,6,9,141681
0.291,6,9,11936.5
0.291,6,9,59144.7
0.291,6,9,28553.4
0.291,6,9,77406.5
0.291,6,9,72938.2
0.291,6,9,17435.6
0.291,6,9,19428.7
0.291,6,9,32962.4
0.291,6,9,63078.6
0.291,6,9,13016.8
0.291,6,9,212146
0.291,6,9,36193.5
0.291,6,9,71449.2
0.291,6,9,41018.4
0.291,6,9,28830.8
0.291,6,9,52930
0.291,6,9,66673.6
0.291,6,9,252307
0.291,6,9,47707.5
0.291,6,9,65568.1
0.291,6,9,146771
0.291,6,9,104624
0.291,6,9,36056.4
0.291,6,9,133394
0.291,6,9,54374.7
0.291,6,9,48786.3
0.291,6,9,89781.9
0.291,6,9,35887.5
0.291,6,9,35374.8
0.291,6,9,126439
0.291,6,9,3757.5
0.291,6,9,52990.5
0.291,6,9,336383
0.291,6,9,352456
0.291,6,9,7494.66
0.291,6,9,5636.04
0.291,6,9,23718
0.291,6,9,7034.29
0.291,6,9,269409
0.291,6,9,91424.3
0.291,6,9,60032.3
0.291,6,9,230367
0.291,6,9,34179.6
0.291,6,9,89897.5
0.291,6,9,31847.3
0.291,6,9,63523.5
0.291,6,9,42572.1
0.291,6,9,199401
0.291,6,9,20846.6
0.291,6,9,154964
0.291,6,9,202848
0.291,6,9,186021
0.291,6,9,82219.7
0.291,6,9,234025
0.291,6,9,48869.4
0.291,6,9,51136.4
0.291,6,9,27104.1
0.291,6,9,18023.2
0.291,6,9,37721
0.291,6,9,149794
0.291,6,9,118341
0.291,6,9,60002.9
0.291,6,9,26482.4
0.291,6,9,69133.3
0.291,6,9,3906.4
0.291,6,9,64803.2
0.291,6,9,32836.3
0.291,6,9,163685
0.291,6,9,2920.39
0.291,6,9,30387.1
0.291,6,9,23418.8
0.291,6,9,75317.7
0.291,6,9,23863.2
0.291,6,9,29958.6
0.291,6,9,26157.2
0.291,6,9,15898.8
0.291,6,9,88768.5
0.291,6,9,156831
0.291,6,9,79656.7
0.291,6,9,14050.6
0.291,6,9,279093
0.291,6,9,205170
0.291,6,9,43913
0.291,6,9,23069.6
0.291,6,9,76875.4
0.291,6,9,57070.8
0.291,6,9,311376
0.291,6,9,165255
0.291,6,9,111848
0.291,6,9,168118
0.291,6,9,12366.9
0.291,6,9,86271.7
0.291,6,9,7028.36
0.291,6,9,117134
0.291,6,9,53684.3
0.291,6,9,65855.4
0.291,6,9,85517.1
0.291,6,9,76534.8
0.291,6,9,33607.2
0.291,6,9,132314
0.291,6,9,457080
0.291,6,9,2946.14
0.291,6,9,19413.4
0.291,6,9,85893.5
0.291,6,9,93748.4
0.291,6,9,33910.1
0.291,6,9,18927.3
0.291,6,9,89788.7
0.291,6,9,5386.75
0.291,6,9,34640
0.291,6,9,125428
0.291,6,9,256960
0.291,6,9,183287
0.291,6,9,133342
0.291,6,9,224084
0.291,6,9,37067.5
0.291,6,9,42651.4
0.291,6,9,115436
0.291,6,9,81548.1
0.291,6,9,22216.9
0.291,6,9,59109
0.291,6,9,90139.5
0.291,6,9,120660
0.291,6,9,121974
0.291,6,9,61719.5
0.291,6,9,25799.8
0.291,6,9,84226.3
0.291,6,9,148584
0.291,6,9,47702
0.291,6,9,209108
0.291,6,9,15974.7
0.291,6,9,205574
0.291,6,9,54230.8
0.291,6,9,61363.3
0.291,6,9,171965
0.291,6,9,41299.9
0.291,6,9,10091
0.291,6,9,9332.41
0.291,6,9,89638
0.291,6,9,58226.3
0.291,6,9,21918.5
0.291,6,9,14008.3
0.291,6,9,241974
0.291,6,9,102237
0.291,6,9,121163
0.291,6,9,137518
0.291,6,9,69371
0.291,6,9,90515.3
0.291,6,9,23723.2
0.291,6,9,9984.05
0.291,6,9,7317.86
0.291,6,9,17158
0.291,6,9,12323.8
0.291,6,9,137294
0.291,6,9,168950
0.291,6,9,175639
0.291,6,9,107191
0.291,6,9,50230
0.291,6,9,43402.5
0.291,6,9,5141.54
0.291,6,9,100598
0.291,6,9,68020.4
0.291,6,9,29839.8
0.291,6,9,26595.2
0.291,6,9,42633.6
0.291,6,9,31767
0.291,6,9,44688.4
0.291,6,9,133991
0.291,6,9,46435.5
0.291,6,9,170476
0.291,6,9,172734
0.291,6,9,11989.4
0.291,6,9,111285
0.291,6,9,79266.8
0.291,6,9,254330
0.291,6,9,33509.3
0.291,6,9,29001.1
0.291,6,9,14239.3
0.291,6,9,60625
0.291,6,9,9339.3
0.291,6,9,6197.54
0.291,6,9,34269.3
0.291,6,9,55259.7
0.291,6,9,144640
0.291,6,9,11956.8
0.291,6,9,318050
0.291,6,9,190845
0.291,6,9,98793.9
0.291,6,9,71502.9
0.291,6,9,115322
0.291,6,9,34462.1
0.291,6,9,133961
0.291,6,9,126168
0.291,6,9,23776.9
0.291,6,9,102824
0.291,6,9,68379.3
0.291,6,9,63445.2
0.291,6,9,149851
0.291,6,9,2095.18
0.291,6,9,108939
0.291,6,9,12876.7
0.291,6,9,34256
0.291,6,9,246999
0.291,6,9,621593
0.291,6,9,1836.39
0.291,6,9,101890
0.291,6,9,52208.1
0.291,6,9,11496.4
0.291,6,9,93429.6
0.291,6,9,50944.2
0.291,6,9,3249.97
0.291,6,9,128077
0.291,6,9,31845.6
0.291,6,9,18490.3
0.291,6,9,26614.7
0.291,6,9,11493.2
0.291,6,9,231778
0.291,6,9,23753
0.291,6,9,2174.98
0.291,6,9,41158.4
0.291,6,9,203255
0.291,6,9,88336.9
0.291,6,9,17269
0.291,6,9,96722.3
0.291,6,9,12337.2
0.291,6,9,122112
0.291,6,9,29619.3
0.291,6,9,170877
0.291,6,9,55202.9
0.291,6,9,39858.5
0.291,6,9,6279.31
0.291,6,9,39014.8
0.291,6,9,66796.3
0.291,6,9,114913
0.291,6,9,40332
0.291,6,9,10729
0.291,6,9,212417
0.291,6,9,31766
0.291,6,9,186503
0.291,6,9,69873.9
0.291,6,9,16414.7
0.291,6,9,87520.4
0.291,6,9,8485.9
0.291,6,9,86122.9
0.291,6,9,158736
0.291,6,9,58403.3
0.291,6,9,209036
0.291,6,9,21538.7
0.291,6,9,85515
0.291,6,9,45596.8
0.291,6,9,20402.4
0.291,6,9,14890.4
0.291,6,9,19648.5
0.291,6,9,68217.4
0.291,6,9,2861.55
0.291,6,9,65751.6
0.291,6,9,207122
0.291,6,9,68819.2
0.291,6,9,27439.6
0.291,6,9,18431.4
0.291,6,9,150805
0.291,6,9,14867.9
0.291,6,9,53397.9
0.291,6,9,11684.9
0.291,6,9,5786.03
0.291,6,9,125775
0.291,6,9,178554
0.291,6,9,33943.4
0.291,6,9,50222.5
0.291,6,9,11351.1
0.291,6,9,180637
0.291,6,9,35215.1
0.291,6,9,114912
0.291,6,9,122242
0.291,6,9,49628.4
0.291,6,9,170288
0.291,6,9,23806.7
0.291,6,9,193388
0.291,6,9,2205.17
0.291,6,9,66599.1
0.291,6,9,16794.4
0.291,6,9,33280.7
0.291,6,9,232239
0.291,6,9,15285.7
0.291,6,9,122483
0.291,6,9,12299.5
0.291,6,9,70934.3
0.291,6,9,56119.4
0.291,6,9,50399.6
0.291,6,9,101167
0.291,6,9,15223.6
0.291,6,9,430475
0.291,6,9,219470
0.291,6,9,32597
0.291,6,9,17254
0.291,6,9,20036.8
0.291,6,9,41250.3
0.291,6,9,49173.5
0.291,6,9,16677.8
0.291,6,9,259852
0.291,6,9,89283.9
0.291,6,9,42848.5
0.291,6,9,150948
0.291,6,9,120558
0.291,6,9,55727.6
0.291,6,9,109531
0.291,6,9,41607.6
0.291,6,9,85458.2
0.291,6,9,31965.3
0.291,6,9,148989
0.291,6,9,109103
0.291,6,9,177662
0.291,6,9,145462
0.291,6,9,86824.2
0.291,6,9,38579.3
0.291,6,9,4668.67
0.291,6,9,32142.8
0.291,6,9,245976
0.291,6,9,69399
0.291,6,9,37975.1
0.291,6,9,14722.1
0.291,6,9,108259
0.291,6,9,26840
0.291,6,9,143743
0.291,6,9,38197.6
0.291,6,9,186149
0.291,6,9,41499.6
0.291,6,9,69666.6
0.291,6,9,208011
0.291,6,9,328881
0.291,6,9,11627.7
0.291,6,9,7971.96
0.291,6,9,7830.54
0.291,6,9,332117
0.291,6,9,11432.1
0.291,6,9,23168.2
0.291,6,9,131313
0.291,6,9,65942.5
0.291,6,9,45345.7
0.291,6,9,20793
0.291,6,9,23705.6
0.291,6,9,204133
0.291,6,9,4876.53
0.291,6,9,417741
0.291,6,9,82559.5
0.291,6,9,423466
0.291,6,9,14796.4
0.291,6,9,60758.7
0.291,6,9,111106
0.291,6,9,44755.1
0.291,6,9,9865.67
0.291,6,9,242688
0.291,6,9,256720
0.291,6,9,195653
0.291,6,9,51724.6
0.291,6,9,19342
0.291,6,9,105521
0.291,6,9,2215.45
0.291,6,9,532837
0.291,6,9,12978.7
0.291,6,9,218400
0.291,6,9,68589.4
0.291,6,9,32140.7
0.291,6,9,126709
0.291,6,9,101318
0.291,6,9,93041.3
0.291,6,9,97088
0.291,6,9,141604
0.291,6,9,28420.4
0.291,6,9,90092.7
0.291,6,9,256830
0.291,6,9,266770
0.291,6,9,28354.1
0.291,6,9,25286
0.291,6,9,152376
0.291,6,9,150249
0.291,6,9,41361.4
0.291,6,9,6145.93
0.291,6,9,110054
0.291,6,9,29813.2
0.291,6,9,20410.8
0.291,6,9,3351.66
0.291,6,9,969.675
0.291,6,9,82815.3
0.291,6,9,106731
0.291,6,9,19984
0.291,6,9,353178
0.291,6,9,32839.3
0.291,6,9,8307.33
0.291,6,9,119433
0.291,6,9,90946.4
0.291,6,9,10955.4
0.291,6,9,102980
0.291,6,9,136466
0.291,6,9,100684
0.291,6,9,14407.3
0.291,6,9,61613.5
0.291,6,9,91063.3
0.291,6,9,12495.7
0.291,6,9,332815
0.291,6,9,21934
0.291,6,9,91203.1
0.291,6,9,34127.7
0.291,6,9,66750.2
0.291,6,9,103902
0.291,6,9,12139.7
0.291,6,9,51982.1
0.291,6,9,7009.69
0.291,6,9,12200.9
0.291,6,9,64144.9
0.291,6,9,150133
0.291,6,9,21041.5
0.291,6,9,24745.8
0.291,6,9,91699.8
0.291,6,9,121181
0.291,6,9,164149
0.291,6,9,549280
0.291,6,9,16268
0.291,6,9,222354
0.291,6,9,59043.7
0.291,6,9,6782.63
0.291,6,9,45036.2
0.291,6,9,98964.6
0.291,6,9,12024
0.291,6,9,25534.5
0.291,6,9,229198
0.291,6,9,248807
0.291,6,9,72641.3
0.291,6,9,89500.7
0.291,6,9,79976.6
0.291,6,9,105899
0.291,6,9,11525.7
0.291,6,9,91625.8
0.291,6,9,34561.9
0.291,6,9,165897
0.291,6,9,188711
0.291,6,9,121225
0.291,6,9,8613.22
0.291,6,9,88790.7
0.291,6,9,31727.1
0.291,6,9,99209.5
0.291,6,9,84401.1
0.291,6,9,77959.9
0.291,6,9,43422.4
0.291,6,9,536380
0.291,6,9,47631
0.291,6,9,96998.4
0.291,6,9,110480
0.291,6,9,35884.1
0.291,6,9,36548.5
0.291,6,9,41111.4
0.291,6,9,320836
0.291,6,9,75959.8
0.291,6,9,6351.46
0.291,6,9,43673.8
0.291,6,9,88736.6
0.291,6,9,91761.5
0.291,6,9,359178
0.291,6,9,7409.01
0.291,6,9,30721
0.291,6,9,110941
0.291,6,9,115485
0.291,6,9,46039.7
0.291,6,9,39251.9
0.291,6,9,80018.1
0.291,6,9,61819.2
0.291,6,9,79557
0.291,6,9,69288.7
0.291,6,9,69322.5
0.291,6,9,45221.9
0.291,6,9,41534.9
0.291,6,9,165667
0.291,6,9,113967
0.291,6,9,16374.2
0.291,6,9,10079.9
0.291,6,9,433652
0.291,6,9,80054.1
0.291,6,9,60997.1
0.291,6,9,268999
0.291,6,9,272613
0.291,6,9,47819.3
0.291,6,9,60782.7
0.291,6,9,20492.8
0.291,6,9,910.117
0.291,6,9,17764.4
0.291,6,9,54577.1
0.291,6,9,15771
0.291,6,9,338241
0.291,6,9,133355
0.291,6,9,235507
0.291,6,9,161208
0.291,6,9,6760.12
0.291,6,9,161463
0.291,6,9,85690.1
0.291,6,9,311706
0.291,6,9,74844.3
0.291,6,9,196770
0.291,6,9,29694.4
0.291,6,9,12546.7
0.291,6,9,201208
0.291,6,9,9911.5
0.291,6,9,121139
0.291,6,9,93739.7
0.291,6,9,45000.1
0.291,6,9,165440
0.291,6,9,70603.4
0.291,6,9,31668.7
0.291,6,9,371785
0.291,6,9,85768
0.291,6,9,5074.83
0.291,6,9,66065
0.291,6,9,241934
0.291,6,9,74734.3
0.291,6,9,17350.7
0.291,6,9,18954
0.291,6,9,105428
0.291,6,9,89554.2
0.291,6,9,80786.7
0.291,6,9,270513
0.291,6,9,57164.4
0.291,6,9,97446.1
0.291,6,9,145047
0.291,6,9,4920.34
0.291,6,9,28648.6
0.291,6,9,1824.21
0.291,6,9,49712
0.291,6,9,35068.2
0.291,6,9,6840.67
0.291,6,9,60821.4
0.291,6,9,7514.95
0.291,6,9,181127
0.291,6,9,197961
0.291,6,9,78499.2
0.291,6,9,34495.6
0.291,6,9,235286
0.291,6,9,226004
0.291,6,9,57949.9
0.291,6,9,106931
0.291,6,9,13782.9
0.291,6,9,281010
0.291,6,9,67689.2
0.291,6,9,32161.8
0.291,6,9,18155
0.291,6,9,227720
0.291,6,9,382870
0.291,6,9,213534
0.291,6,9,106827
0.291,6,9,84691.3
